Burden Id,Region,Year,Cause Name,Age Group Name,Burden Mean,Burden Upper,Burden Lower,Pollutant
1215708,Andean Latin America,1992,All causes,All ages,740400,1234000,351700,hap
1215711,Andean Latin America,1993,All causes,All ages,700600,1172000,327000,hap
1215714,Andean Latin America,1994,All causes,All ages,661700,1106000,296200,hap
1215717,Andean Latin America,1995,All causes,All ages,628100,1066000,271800,hap
1215720,Andean Latin America,1996,All causes,All ages,592900,992200,271900,hap
1215723,Andean Latin America,1997,All causes,All ages,562800,945900,267700,hap
1215726,Andean Latin America,1998,All causes,All ages,537500,899400,262200,hap
1215729,Andean Latin America,1999,All causes,All ages,504900,856600,245900,hap
1215732,Andean Latin America,2000,All causes,All ages,484100,834800,226900,hap
1215735,Andean Latin America,2001,All causes,All ages,458200,804500,212800,hap
1215738,Andean Latin America,2002,All causes,All ages,444300,783000,202900,hap
1215741,Andean Latin America,2003,All causes,All ages,429500,750100,191400,hap
1215744,Andean Latin America,2004,All causes,All ages,411800,735300,177900,hap
1212923,Andean Latin America,2005,All causes,All ages,395700,729800,162900,hap
1212926,Andean Latin America,2006,All causes,All ages,377700,699900,155100,hap
1212929,Andean Latin America,2007,All causes,All ages,359700,662200,145300,hap
1212932,Andean Latin America,2008,All causes,All ages,347900,658300,135000,hap
1212935,Andean Latin America,2009,All causes,All ages,344000,659500,131000,hap
1212938,Andean Latin America,2010,All causes,All ages,331000,643200,124300,hap
1212941,Andean Latin America,2011,All causes,All ages,308000,625400,106500,hap
1212944,Andean Latin America,2012,All causes,All ages,281300,596300,89900,hap
1212947,Andean Latin America,2013,All causes,All ages,253400,562300,76900,hap
1212950,Andean Latin America,2014,All causes,All ages,224900,526500,64800,hap
1212953,Andean Latin America,2015,All causes,All ages,201900,488600,53100,hap
1212956,Andean Latin America,2016,All causes,All ages,185600,457600,47000,hap
1212959,Andean Latin America,2017,All causes,All ages,171900,453500,41400,hap
1212962,Andean Latin America,2018,All causes,All ages,159400,443100,36400,hap
1212965,Andean Latin America,2019,All causes,All ages,151000,428100,33300,hap
1212968,Andean Latin America,2020,All causes,All ages,133800,375300,29800,hap
1212971,Andean Latin America,2021,All causes,All ages,136700,386700,30100,hap
1177633,Australasia,1990,All causes,All ages,1510,13900,14,hap
1177636,Australasia,1991,All causes,All ages,1340,12500,12.6,hap
1177639,Australasia,1992,All causes,All ages,1210,11500,10.2,hap
1177642,Australasia,1993,All causes,All ages,1070,10300,9.19,hap
1177645,Australasia,1994,All causes,All ages,967,9560,8.73,hap
1177648,Australasia,1995,All causes,All ages,869,8770,8.28,hap
1177651,Australasia,1996,All causes,All ages,793,7460,6.66,hap
1177654,Australasia,1997,All causes,All ages,712,6000,5.66,hap
1177657,Australasia,1998,All causes,All ages,632,4860,1.91,hap
1177660,Australasia,1999,All causes,All ages,572,3900,0.333,hap
1177663,Australasia,2000,All causes,All ages,519,3350,-0.573,hap
1177666,Australasia,2001,All causes,All ages,467,2880,-1.98,hap
1177669,Australasia,2002,All causes,All ages,413,2420,-4.35,hap
1177672,Australasia,2003,All causes,All ages,360,1980,-5.05,hap
1177675,Australasia,2004,All causes,All ages,316,1650,-6.19,hap
1177678,Australasia,2005,All causes,All ages,283,1430,-6.13,hap
1177681,Australasia,2006,All causes,All ages,262,1300,-6.41,hap
1177684,Australasia,2007,All causes,All ages,246,1190,-6.36,hap
1177687,Australasia,2008,All causes,All ages,232,1100,-6.37,hap
1177690,Australasia,2009,All causes,All ages,218,1000,-6.21,hap
1177693,Australasia,2010,All causes,All ages,206,946,-6.02,hap
1177696,Australasia,2011,All causes,All ages,195,881,-6.09,hap
1177699,Australasia,2012,All causes,All ages,183,787,-6.47,hap
1177702,Australasia,2013,All causes,All ages,173,734,-6.27,hap
1177705,Australasia,2014,All causes,All ages,167,701,-6.15,hap
1177708,Australasia,2015,All causes,All ages,162,670,-5.98,hap
1177711,Australasia,2016,All causes,All ages,160,632,-6.03,hap
1177714,Australasia,2017,All causes,All ages,160,588,-5.79,hap
1177717,Australasia,2018,All causes,All ages,159,581,-5.65,hap
1177720,Australasia,2019,All causes,All ages,160,579,-5.5,hap
1177723,Australasia,2020,All causes,All ages,148,513,-5.61,hap
1177726,Australasia,2021,All causes,All ages,166,600,-5.95,hap
1203318,Caribbean,1990,All causes,All ages,889700,1174000,611800,hap
1203321,Caribbean,1991,All causes,All ages,856900,1121000,602800,hap
1203324,Caribbean,1992,All causes,All ages,838200,1102000,596300,hap
1203327,Caribbean,1993,All causes,All ages,822000,1084000,591200,hap
1203330,Caribbean,1994,All causes,All ages,799800,1053000,576000,hap
1203333,Caribbean,1995,All causes,All ages,783500,1030000,566400,hap
1203336,Caribbean,1996,All causes,All ages,760200,993900,558900,hap
1203339,Caribbean,1997,All causes,All ages,745200,970700,546100,hap
1203342,Caribbean,1998,All causes,All ages,714700,930600,520400,hap
1203345,Caribbean,1999,All causes,All ages,703800,921100,514700,hap
1203348,Caribbean,2000,All causes,All ages,689200,901200,491200,hap
1203351,Caribbean,2001,All causes,All ages,686100,893100,493700,hap
1203354,Caribbean,2002,All causes,All ages,678100,885900,490500,hap
1203357,Caribbean,2003,All causes,All ages,679200,888700,493400,hap
1203360,Caribbean,2004,All causes,All ages,682900,906600,497100,hap
1202403,Caribbean,2005,All causes,All ages,684900,903300,502600,hap
1202406,Caribbean,2006,All causes,All ages,683200,899300,500900,hap
1202409,Caribbean,2007,All causes,All ages,683900,909700,501000,hap
1202412,Caribbean,2008,All causes,All ages,681400,904000,509000,hap
1202415,Caribbean,2009,All causes,All ages,682600,907200,506000,hap
1202418,Caribbean,2010,All causes,All ages,676300,901100,495300,hap
1202421,Caribbean,2011,All causes,All ages,685400,899700,516200,hap
1202424,Caribbean,2012,All causes,All ages,681500,906400,515400,hap
1202427,Caribbean,2013,All causes,All ages,690300,922400,512400,hap
1202430,Caribbean,2014,All causes,All ages,699000,935900,519300,hap
1202433,Caribbean,2015,All causes,All ages,706600,958100,515700,hap
1202436,Caribbean,2016,All causes,All ages,708700,952100,519200,hap
1202439,Caribbean,2017,All causes,All ages,703300,946400,519100,hap
1202442,Caribbean,2018,All causes,All ages,702400,944600,517600,hap
1202445,Caribbean,2019,All causes,All ages,704500,949400,510400,hap
1202448,Caribbean,2020,All causes,All ages,689300,902200,508100,hap
1202451,Caribbean,2021,All causes,All ages,685500,904800,493600,hap
1243582,Central Africa,1990,All causes,All ages,4743000,6529000,2939000,hap
1243585,Central Africa,1991,All causes,All ages,4830000,6645000,3083000,hap
1243588,Central Africa,1992,All causes,All ages,4891000,6625000,3165000,hap
1243591,Central Africa,1993,All causes,All ages,4967000,6716000,3273000,hap
1243594,Central Africa,1994,All causes,All ages,5060000,6823000,3387000,hap
1243597,Central Africa,1995,All causes,All ages,5135000,6939000,3358000,hap
1243600,Central Africa,1996,All causes,All ages,5204000,7019000,3441000,hap
1243603,Central Africa,1997,All causes,All ages,5232000,6949000,3513000,hap
1243606,Central Africa,1998,All causes,All ages,5291000,6982000,3549000,hap
1243609,Central Africa,1999,All causes,All ages,5337000,7069000,3585000,hap
1243612,Central Africa,2000,All causes,All ages,5406000,7168000,3640000,hap
1243615,Central Africa,2001,All causes,All ages,5429000,7249000,3660000,hap
1243618,Central Africa,2002,All causes,All ages,5439000,7228000,3643000,hap
1243621,Central Africa,2003,All causes,All ages,5490000,7263000,3699000,hap
1243624,Central Africa,2004,All causes,All ages,5488000,7266000,3683000,hap
1243627,Central Africa,2005,All causes,All ages,5463000,7191000,3684000,hap
1243630,Central Africa,2006,All causes,All ages,5449000,7141000,3668000,hap
1243633,Central Africa,2007,All causes,All ages,5386000,7041000,3683000,hap
1243636,Central Africa,2008,All causes,All ages,5327000,6964000,3645000,hap
1243639,Central Africa,2009,All causes,All ages,5261000,6855000,3543000,hap
1243642,Central Africa,2010,All causes,All ages,5182000,6816000,3526000,hap
1243645,Central Africa,2011,All causes,All ages,5114000,6687000,3499000,hap
1243648,Central Africa,2012,All causes,All ages,5025000,6565000,3465000,hap
1243651,Central Africa,2013,All causes,All ages,4924000,6393000,3365000,hap
1243654,Central Africa,2014,All causes,All ages,4820000,6268000,3300000,hap
1243657,Central Africa,2015,All causes,All ages,4702000,6178000,3220000,hap
1243660,Central Africa,2016,All causes,All ages,4594000,6034000,3256000,hap
1243663,Central Africa,2017,All causes,All ages,4458000,5848000,3188000,hap
1243666,Central Africa,2018,All causes,All ages,4352000,5704000,3157000,hap
1243669,Central Africa,2019,All causes,All ages,4231000,5595000,3062000,hap
1243672,Central Africa,2020,All causes,All ages,4084000,5393000,2942000,hap
1243675,Central Africa,2021,All causes,All ages,4019000,5313000,2950000,hap
1151041,Central Asia,1990,All causes,All ages,1627000,2919000,743700,hap
1151044,Central Asia,1991,All causes,All ages,1708000,2930000,813400,hap
1151047,Central Asia,1992,All causes,All ages,1811000,2990000,908900,hap
1151050,Central Asia,1993,All causes,All ages,1911000,3088000,986900,hap
1151053,Central Asia,1994,All causes,All ages,1992000,3144000,1080000,hap
1151056,Central Asia,1995,All causes,All ages,2030000,3147000,1110000,hap
1151059,Central Asia,1996,All causes,All ages,2044000,3126000,1164000,hap
1151062,Central Asia,1997,All causes,All ages,2033000,3047000,1202000,hap
1151065,Central Asia,1998,All causes,All ages,2037000,2996000,1239000,hap
1151068,Central Asia,1999,All causes,All ages,2013000,2864000,1274000,hap
1151071,Central Asia,2000,All causes,All ages,1994000,2788000,1300000,hap
1151074,Central Asia,2001,All causes,All ages,1935000,2709000,1257000,hap
1151077,Central Asia,2002,All causes,All ages,1862000,2628000,1205000,hap
1151080,Central Asia,2003,All causes,All ages,1776000,2501000,1133000,hap
1151083,Central Asia,2004,All causes,All ages,1673000,2400000,1059000,hap
1151086,Central Asia,2005,All causes,All ages,1595000,2324000,998000,hap
1151089,Central Asia,2006,All causes,All ages,1499000,2200000,935100,hap
1151092,Central Asia,2007,All causes,All ages,1391000,2114000,851200,hap
1151095,Central Asia,2008,All causes,All ages,1287000,2007000,773400,hap
1151098,Central Asia,2009,All causes,All ages,1163000,1886000,679000,hap
1151101,Central Asia,2010,All causes,All ages,1065000,1775000,605900,hap
1151104,Central Asia,2011,All causes,All ages,982200,1682000,546500,hap
1151107,Central Asia,2012,All causes,All ages,899900,1602000,492300,hap
1151110,Central Asia,2013,All causes,All ages,815800,1494000,432500,hap
1151113,Central Asia,2014,All causes,All ages,747400,1400000,383100,hap
1151116,Central Asia,2015,All causes,All ages,693400,1336000,346800,hap
1151119,Central Asia,2016,All causes,All ages,647000,1272000,317500,hap
1151122,Central Asia,2017,All causes,All ages,602500,1209000,288800,hap
1151125,Central Asia,2018,All causes,All ages,561500,1160000,264100,hap
1151128,Central Asia,2019,All causes,All ages,536700,1127000,247500,hap
1151131,Central Asia,2020,All causes,All ages,509600,1097000,235100,hap
1151134,Central Asia,2021,All causes,All ages,508700,1047000,240300,hap
1158049,Central Europe,1990,All causes,All ages,1421000,3655000,383500,hap
1158052,Central Europe,1991,All causes,All ages,1471000,3688000,422300,hap
1158055,Central Europe,1992,All causes,All ages,1495000,3680000,444200,hap
1158058,Central Europe,1993,All causes,All ages,1504000,3629000,454500,hap
1158061,Central Europe,1994,All causes,All ages,1512000,3606000,457800,hap
1158064,Central Europe,1995,All causes,All ages,1521000,3582000,457500,hap
1158067,Central Europe,1996,All causes,All ages,1509000,3555000,461600,hap
1158070,Central Europe,1997,All causes,All ages,1468000,3500000,443300,hap
1158073,Central Europe,1998,All causes,All ages,1355000,3286000,405300,hap
1158076,Central Europe,1999,All causes,All ages,1282000,3146000,376800,hap
1158079,Central Europe,2000,All causes,All ages,1208000,2981000,350200,hap
1158082,Central Europe,2001,All causes,All ages,1132000,2849000,315400,hap
1158085,Central Europe,2002,All causes,All ages,1049000,2744000,269800,hap
1158088,Central Europe,2003,All causes,All ages,959400,2645000,230400,hap
1158091,Central Europe,2004,All causes,All ages,857500,2522000,184900,hap
1158094,Central Europe,2005,All causes,All ages,778200,2437000,149000,hap
1158097,Central Europe,2006,All causes,All ages,690100,2277000,119900,hap
1158100,Central Europe,2007,All causes,All ages,601800,2128000,94000,hap
1158103,Central Europe,2008,All causes,All ages,514900,1966000,70200,hap
1158106,Central Europe,2009,All causes,All ages,445700,1832000,50500,hap
1158109,Central Europe,2010,All causes,All ages,389400,1703000,38400,hap
1158112,Central Europe,2011,All causes,All ages,348100,1592000,31800,hap
1158115,Central Europe,2012,All causes,All ages,314900,1512000,25900,hap
1158118,Central Europe,2013,All causes,All ages,282500,1411000,20900,hap
1158121,Central Europe,2014,All causes,All ages,259400,1352000,17500,hap
1158124,Central Europe,2015,All causes,All ages,240200,1302000,15100,hap
1158127,Central Europe,2016,All causes,All ages,217300,1219000,13400,hap
1158130,Central Europe,2017,All causes,All ages,200000,1171000,12100,hap
1158133,Central Europe,2018,All causes,All ages,182700,1112000,10400,hap
1158136,Central Europe,2019,All causes,All ages,169100,1058000,9690,hap
1158139,Central Europe,2020,All causes,All ages,157600,987100,9100,hap
1158142,Central Europe,2021,All causes,All ages,165300,1026000,9330,hap
1216513,Central Latin America,1990,All causes,All ages,1543000,2720000,725300,hap
1216516,Central Latin America,1991,All causes,All ages,1522000,2665000,719100,hap
1216519,Central Latin America,1992,All causes,All ages,1505000,2632000,700300,hap
1216522,Central Latin America,1993,All causes,All ages,1474000,2587000,689800,hap
1216525,Central Latin America,1994,All causes,All ages,1433000,2557000,673600,hap
1216528,Central Latin America,1995,All causes,All ages,1386000,2502000,653100,hap
1216531,Central Latin America,1996,All causes,All ages,1347000,2443000,633600,hap
1216534,Central Latin America,1997,All causes,All ages,1304000,2384000,613900,hap
1216537,Central Latin America,1998,All causes,All ages,1249000,2296000,583900,hap
1216540,Central Latin America,1999,All causes,All ages,1196000,2192000,549400,hap
1216543,Central Latin America,2000,All causes,All ages,1161000,2129000,534800,hap
1216546,Central Latin America,2001,All causes,All ages,1127000,2084000,525900,hap
1216549,Central Latin America,2002,All causes,All ages,1100000,2043000,512400,hap
1216552,Central Latin America,2003,All causes,All ages,1085000,2015000,502300,hap
1216555,Central Latin America,2004,All causes,All ages,1066000,1985000,498000,hap
1216558,Central Latin America,2005,All causes,All ages,1039000,1951000,485100,hap
1216561,Central Latin America,2006,All causes,All ages,1008000,1911000,461900,hap
1216564,Central Latin America,2007,All causes,All ages,963300,1833000,429600,hap
1216567,Central Latin America,2008,All causes,All ages,933700,1793000,416300,hap
1216570,Central Latin America,2009,All causes,All ages,914800,1794000,399000,hap
1216573,Central Latin America,2010,All causes,All ages,883600,1759000,381900,hap
1216576,Central Latin America,2011,All causes,All ages,854300,1729000,367700,hap
1216579,Central Latin America,2012,All causes,All ages,823000,1717000,347500,hap
1216582,Central Latin America,2013,All causes,All ages,803200,1721000,332800,hap
1216585,Central Latin America,2014,All causes,All ages,774800,1685000,322600,hap
1216588,Central Latin America,2015,All causes,All ages,756600,1650000,309300,hap
1216591,Central Latin America,2016,All causes,All ages,741400,1628000,301500,hap
1216594,Central Latin America,2017,All causes,All ages,712100,1574000,284900,hap
1216597,Central Latin America,2018,All causes,All ages,692300,1534000,273900,hap
1216600,Central Latin America,2019,All causes,All ages,674700,1496000,263700,hap
1216603,Central Latin America,2020,All causes,All ages,626000,1392000,236600,hap
1216606,Central Latin America,2021,All causes,All ages,643600,1448000,249100,hap
1134529,East Asia,1990,All causes,All ages,54590000,66240000,41390000,hap
1134532,East Asia,1991,All causes,All ages,54140000,64880000,41500000,hap
1134535,East Asia,1992,All causes,All ages,53300000,63580000,42140000,hap
1134538,East Asia,1993,All causes,All ages,52220000,62250000,41690000,hap
1134541,East Asia,1994,All causes,All ages,51020000,61210000,40910000,hap
1134544,East Asia,1995,All causes,All ages,49800000,60240000,39800000,hap
1134547,East Asia,1996,All causes,All ages,48240000,57690000,38850000,hap
1134550,East Asia,1997,All causes,All ages,46550000,56170000,37090000,hap
1134553,East Asia,1998,All causes,All ages,45190000,55080000,36040000,hap
1134556,East Asia,1999,All causes,All ages,44040000,53810000,34720000,hap
1134559,East Asia,2000,All causes,All ages,43370000,53870000,33540000,hap
1134562,East Asia,2001,All causes,All ages,42290000,52990000,32170000,hap
1134565,East Asia,2002,All causes,All ages,40890000,51270000,31000000,hap
1134568,East Asia,2003,All causes,All ages,39590000,50850000,28720000,hap
1134571,East Asia,2004,All causes,All ages,38330000,50210000,27490000,hap
1134574,East Asia,2005,All causes,All ages,36210000,48160000,24990000,hap
1134577,East Asia,2006,All causes,All ages,32960000,44870000,21920000,hap
1134580,East Asia,2007,All causes,All ages,30500000,43210000,19570000,hap
1134583,East Asia,2008,All causes,All ages,28630000,42070000,17260000,hap
1134586,East Asia,2009,All causes,All ages,26780000,40860000,15400000,hap
1134589,East Asia,2010,All causes,All ages,24890000,40710000,12910000,hap
1134592,East Asia,2011,All causes,All ages,22810000,38830000,11020000,hap
1134595,East Asia,2012,All causes,All ages,20440000,36770000,9754000,hap
1134598,East Asia,2013,All causes,All ages,18080000,35540000,7627000,hap
1134601,East Asia,2014,All causes,All ages,15960000,34190000,5994000,hap
1134604,East Asia,2015,All causes,All ages,14280000,32020000,4921000,hap
1134607,East Asia,2016,All causes,All ages,13060000,31010000,4154000,hap
1134610,East Asia,2017,All causes,All ages,11910000,29970000,3730000,hap
1134613,East Asia,2018,All causes,All ages,10860000,28900000,3229000,hap
1134616,East Asia,2019,All causes,All ages,9976000,27780000,2805000,hap
1134619,East Asia,2020,All causes,All ages,9156000,27330000,2541000,hap
1134622,East Asia,2021,All causes,All ages,10330000,29400000,2969000,hap
1246657,Eastern Africa,1990,All causes,All ages,19470000,26150000,12040000,hap
1246660,Eastern Africa,1991,All causes,All ages,19760000,26150000,12320000,hap
1246663,Eastern Africa,1992,All causes,All ages,20070000,26500000,12620000,hap
1246666,Eastern Africa,1993,All causes,All ages,20300000,26800000,12880000,hap
1246669,Eastern Africa,1994,All causes,All ages,20350000,26690000,12960000,hap
1246672,Eastern Africa,1995,All causes,All ages,20400000,26640000,13150000,hap
1246675,Eastern Africa,1996,All causes,All ages,20370000,26600000,13310000,hap
1246678,Eastern Africa,1997,All causes,All ages,20360000,26550000,13400000,hap
1246681,Eastern Africa,1998,All causes,All ages,20320000,26450000,13420000,hap
1246684,Eastern Africa,1999,All causes,All ages,20210000,26260000,13480000,hap
1246687,Eastern Africa,2000,All causes,All ages,20130000,26090000,13580000,hap
1246690,Eastern Africa,2001,All causes,All ages,19920000,25760000,13590000,hap
1246693,Eastern Africa,2002,All causes,All ages,19730000,25390000,13670000,hap
1246696,Eastern Africa,2003,All causes,All ages,19510000,24990000,13600000,hap
1246699,Eastern Africa,2004,All causes,All ages,19370000,24740000,13560000,hap
1247089,Eastern Africa,2005,All causes,All ages,19200000,24280000,13530000,hap
1247092,Eastern Africa,2006,All causes,All ages,18990000,23780000,13510000,hap
1247095,Eastern Africa,2007,All causes,All ages,18820000,23360000,13570000,hap
1247098,Eastern Africa,2008,All causes,All ages,18600000,23090000,13490000,hap
1247101,Eastern Africa,2009,All causes,All ages,18330000,22700000,13200000,hap
1247104,Eastern Africa,2010,All causes,All ages,18080000,22440000,13080000,hap
1247107,Eastern Africa,2011,All causes,All ages,17850000,21970000,12830000,hap
1247110,Eastern Africa,2012,All causes,All ages,17580000,21620000,12690000,hap
1247113,Eastern Africa,2013,All causes,All ages,17320000,21430000,12620000,hap
1247116,Eastern Africa,2014,All causes,All ages,17150000,21320000,12690000,hap
1247119,Eastern Africa,2015,All causes,All ages,16930000,21280000,12790000,hap
1247122,Eastern Africa,2016,All causes,All ages,16820000,21070000,12640000,hap
1247125,Eastern Africa,2017,All causes,All ages,16480000,20800000,12330000,hap
1247128,Eastern Africa,2018,All causes,All ages,16160000,20480000,12210000,hap
1247131,Eastern Africa,2019,All causes,All ages,15940000,20140000,12090000,hap
1247134,Eastern Africa,2020,All causes,All ages,15120000,18890000,11700000,hap
1247137,Eastern Africa,2021,All causes,All ages,15100000,19040000,11570000,hap
1171158,Eastern Europe,1990,All causes,All ages,607800,2260000,152300,hap
1171161,Eastern Europe,1991,All causes,All ages,658600,2380000,173500,hap
1171164,Eastern Europe,1992,All causes,All ages,712000,2551000,188800,hap
1171167,Eastern Europe,1993,All causes,All ages,827700,2890000,221800,hap
1171170,Eastern Europe,1994,All causes,All ages,944600,3139000,262100,hap
1171173,Eastern Europe,1995,All causes,All ages,1007000,3157000,294500,hap
1171176,Eastern Europe,1996,All causes,All ages,1041000,3042000,324700,hap
1171179,Eastern Europe,1997,All causes,All ages,1102000,3006000,363700,hap
1171182,Eastern Europe,1998,All causes,All ages,1168000,2983000,410900,hap
1171185,Eastern Europe,1999,All causes,All ages,1305000,3182000,471400,hap
1171188,Eastern Europe,2000,All causes,All ages,1374000,3281000,497700,hap
1171191,Eastern Europe,2001,All causes,All ages,1340000,3209000,479400,hap
1171194,Eastern Europe,2002,All causes,All ages,1294000,3187000,452100,hap
1171197,Eastern Europe,2003,All causes,All ages,1197000,3029000,403700,hap
1171200,Eastern Europe,2004,All causes,All ages,1075000,2777000,350100,hap
1167171,Eastern Europe,2005,All causes,All ages,999300,2660000,311900,hap
1167174,Eastern Europe,2006,All causes,All ages,842900,2316000,256200,hap
1167177,Eastern Europe,2007,All causes,All ages,715200,2093000,208700,hap
1167180,Eastern Europe,2008,All causes,All ages,590500,1901000,159000,hap
1167183,Eastern Europe,2009,All causes,All ages,457900,1621000,112100,hap
1167186,Eastern Europe,2010,All causes,All ages,388000,1458000,89300,hap
1167189,Eastern Europe,2011,All causes,All ages,326800,1257000,70200,hap
1167192,Eastern Europe,2012,All causes,All ages,287400,1123000,58700,hap
1167195,Eastern Europe,2013,All causes,All ages,253500,1023000,49100,hap
1167198,Eastern Europe,2014,All causes,All ages,228000,934600,42300,hap
1167201,Eastern Europe,2015,All causes,All ages,207500,851100,37700,hap
1167204,Eastern Europe,2016,All causes,All ages,192100,786600,33000,hap
1167207,Eastern Europe,2017,All causes,All ages,178400,724900,29800,hap
1167210,Eastern Europe,2018,All causes,All ages,172200,724400,27500,hap
1167213,Eastern Europe,2019,All causes,All ages,164800,665700,26300,hap
1167216,Eastern Europe,2020,All causes,All ages,153700,628000,24100,hap
1167219,Eastern Europe,2021,All causes,All ages,160600,652100,25600,hap
1174753,High-income Asia Pacific,1990,All causes,All ages,25900,141800,2200,hap
1174756,High-income Asia Pacific,1991,All causes,All ages,21200,122900,1730,hap
1174759,High-income Asia Pacific,1992,All causes,All ages,16700,105000,1200,hap
1174762,High-income Asia Pacific,1993,All causes,All ages,13000,87500,881,hap
1174765,High-income Asia Pacific,1994,All causes,All ages,10100,73000,537,hap
1174768,High-income Asia Pacific,1995,All causes,All ages,8130,59200,330,hap
1174771,High-income Asia Pacific,1996,All causes,All ages,6820,49200,257,hap
1174774,High-income Asia Pacific,1997,All causes,All ages,5770,40900,192,hap
1174777,High-income Asia Pacific,1998,All causes,All ages,4940,35000,145,hap
1174780,High-income Asia Pacific,1999,All causes,All ages,4270,30100,69.4,hap
1174783,High-income Asia Pacific,2000,All causes,All ages,3700,25800,53,hap
1174786,High-income Asia Pacific,2001,All causes,All ages,3240,22400,47.2,hap
1174789,High-income Asia Pacific,2002,All causes,All ages,2870,19900,31.6,hap
1174792,High-income Asia Pacific,2003,All causes,All ages,2550,17600,28.4,hap
1174795,High-income Asia Pacific,2004,All causes,All ages,2280,15800,23.2,hap
1174927,High-income Asia Pacific,2005,All causes,All ages,2090,14500,15.5,hap
1174930,High-income Asia Pacific,2006,All causes,All ages,1920,12800,14.3,hap
1174933,High-income Asia Pacific,2007,All causes,All ages,1760,11400,8.2,hap
1174936,High-income Asia Pacific,2008,All causes,All ages,1630,10200,8.16,hap
1174939,High-income Asia Pacific,2009,All causes,All ages,1520,9260,8,hap
1174942,High-income Asia Pacific,2010,All causes,All ages,1450,8780,7.82,hap
1174945,High-income Asia Pacific,2011,All causes,All ages,1420,8500,7.46,hap
1174948,High-income Asia Pacific,2012,All causes,All ages,1390,8040,5.03,hap
1174951,High-income Asia Pacific,2013,All causes,All ages,1360,7630,2.59,hap
1174954,High-income Asia Pacific,2014,All causes,All ages,1330,7250,0.186,hap
1174957,High-income Asia Pacific,2015,All causes,All ages,1290,6990,-1.96,hap
1174960,High-income Asia Pacific,2016,All causes,All ages,1250,6790,-3.41,hap
1174963,High-income Asia Pacific,2017,All causes,All ages,1200,6170,-7.72,hap
1174966,High-income Asia Pacific,2018,All causes,All ages,1150,5740,-9.29,hap
1174969,High-income Asia Pacific,2019,All causes,All ages,1110,5450,-10.3,hap
1174972,High-income Asia Pacific,2020,All causes,All ages,1060,5190,-11.1,hap
1174975,High-income Asia Pacific,2021,All causes,All ages,1140,5480,-11.3,hap
1200580,High-income North America,1990,All causes,All ages,2630,18100,7.45,hap
1200583,High-income North America,1991,All causes,All ages,2570,17800,5.45,hap
1200586,High-income North America,1992,All causes,All ages,2510,17400,5.31,hap
1200589,High-income North America,1993,All causes,All ages,2490,17500,5.54,hap
1200592,High-income North America,1994,All causes,All ages,2420,16900,5.42,hap
1200595,High-income North America,1995,All causes,All ages,2370,16500,5.26,hap
1200598,High-income North America,1996,All causes,All ages,2310,16100,5.02,hap
1200601,High-income North America,1997,All causes,All ages,2220,15500,4.77,hap
1200604,High-income North America,1998,All causes,All ages,2140,14900,0.555,hap
1200607,High-income North America,1999,All causes,All ages,2060,14000,-5.21,hap
1200610,High-income North America,2000,All causes,All ages,1960,13000,-7.05,hap
1200613,High-income North America,2001,All causes,All ages,1860,11900,-14.3,hap
1200616,High-income North America,2002,All causes,All ages,1750,10800,-17.9,hap
1200619,High-income North America,2003,All causes,All ages,1620,9620,-21.1,hap
1200622,High-income North America,2004,All causes,All ages,1480,8330,-22.3,hap
1201102,High-income North America,2005,All causes,All ages,1390,7480,-22.8,hap
1201105,High-income North America,2006,All causes,All ages,1300,6770,-22.7,hap
1201108,High-income North America,2007,All causes,All ages,1210,6170,-22.2,hap
1201111,High-income North America,2008,All causes,All ages,1130,5650,-22.3,hap
1201114,High-income North America,2009,All causes,All ages,1060,5210,-21.6,hap
1201117,High-income North America,2010,All causes,All ages,1000,4810,-21.2,hap
1201120,High-income North America,2011,All causes,All ages,978,4590,-24.1,hap
1201123,High-income North America,2012,All causes,All ages,961,4430,-27.4,hap
1201126,High-income North America,2013,All causes,All ages,946,4270,-27,hap
1201129,High-income North America,2014,All causes,All ages,935,4130,-27.2,hap
1201132,High-income North America,2015,All causes,All ages,921,3960,-27.4,hap
1201135,High-income North America,2016,All causes,All ages,898,3730,-28,hap
1201138,High-income North America,2017,All causes,All ages,859,3400,-28.2,hap
1201141,High-income North America,2018,All causes,All ages,821,3130,-31.1,hap
1201144,High-income North America,2019,All causes,All ages,808,3080,-32.2,hap
1201147,High-income North America,2020,All causes,All ages,849,3300,-31,hap
1201150,High-income North America,2021,All causes,All ages,830,3200,-33.2,hap
1223945,North Africa and Middle East,1990,All causes,All ages,6394000,9868000,3890000,hap
1223948,North Africa and Middle East,1991,All causes,All ages,6212000,9625000,3844000,hap
1223951,North Africa and Middle East,1992,All causes,All ages,6090000,9288000,3829000,hap
1223954,North Africa and Middle East,1993,All causes,All ages,6057000,9134000,3842000,hap
1223957,North Africa and Middle East,1994,All causes,All ages,6049000,8936000,3909000,hap
1223960,North Africa and Middle East,1995,All causes,All ages,6000000,8788000,3924000,hap
1223963,North Africa and Middle East,1996,All causes,All ages,5901000,8631000,3888000,hap
1223966,North Africa and Middle East,1997,All causes,All ages,5781000,8482000,3804000,hap
1223969,North Africa and Middle East,1998,All causes,All ages,5639000,8179000,3699000,hap
1223972,North Africa and Middle East,1999,All causes,All ages,5499000,7962000,3587000,hap
1223975,North Africa and Middle East,2000,All causes,All ages,5332000,7659000,3512000,hap
